[I 2026-05-15 08:51:39,636] Using an existing study with name 'exp211_user_ltv_part3_hybrid_optuna_20260515t073925' instead of creating a new one.
Loading Database object from /home/u2021201693/.cache/relbench/rel-amazon/db...
Loading Database object from /home/u2021201693/.cache/relbench/rel-amazon/db...
Done in 49.56 seconds.
Loading Database object from /home/u2021201693/.cache/relbench/rel-amazon/db...
Done in 49.87 seconds.
Loading Database object from /home/u2021201693/.cache/relbench/rel-amazon/db...
Done in 49.98 seconds.
Done in 50.98 seconds.
Table names:  ['review', 'product', 'customer']
Begin time:  2008-01-01 00:00:00 End time:  2018-09-28 00:00:00
Val time:  2015-10-01 00:00:00 Test time:  2016-01-01 00:00:00
Graph cache profile:  gnn_repr_full_horizon
Entity table:  customer
Loading LLAMA
Freezing LLAMA!
trainable params: 13.37M || all params: 1249.18M || trainable: 1.0701%

  0%|          | 0/32768 [00:00<?, ?it/s]Starting from v4.46, the `logits` model output will have the same type as the model (except at train time, where it will always be FP32)
Starting from v4.46, the `logits` model output will have the same type as the model (except at train time, where it will always be FP32)
/fs/fast/u2021201693/lym/Rel-LLM-codex-stage3-clean-p13/conda/envs/lib/python3.11/site-packages/torch/autograd/graph.py:769: UserWarning: Grad strides do not match bucket view strides. This may indicate grad was not created according to the gradient layout contract, or that the param's strides changed since DDP was constructed.  This is not an error, but may impair performance.
grad.sizes() = [1, 7, 8, 128], strides() = [128, 1024, 128, 1]
bucket_view.sizes() = [1, 7, 8, 128], strides() = [7168, 1024, 128, 1] (Triggered internally at ../torch/csrc/distributed/c10d/reducer.cpp:327.)
  return Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass
/fs/fast/u2021201693/lym/Rel-LLM-codex-stage3-clean-p13/conda/envs/lib/python3.11/site-packages/torch/autograd/graph.py:769: UserWarning: Grad strides do not match bucket view strides. This may indicate grad was not created according to the gradient layout contract, or that the param's strides changed since DDP was constructed.  This is not an error, but may impair performance.
grad.sizes() = [1, 7, 8, 128], strides() = [128, 1024, 128, 1]
bucket_view.sizes() = [1, 7, 8, 128], strides() = [7168, 1024, 128, 1] (Triggered internally at ../torch/csrc/distributed/c10d/reducer.cpp:327.)
  return Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass

[Train] Step: 1/32768 | Cycle step: 1/32768 | Train loss: 45.481930:   0%|          | 0/32768 [00:02<?, ?it/s]
[Train] Step: 237/32768 | Cycle step: 237/32768 | Train loss: 16.276765:   1%|          | 236/32768 [00:37<1:01:11,  8.86it/s]
[Train] Step: 237/32768 | Cycle step: 237/32768 | Train loss: 16.276765:   1%|          | 237/32768 [00:37<1:01:05,  8.88it/s]
[Train] Step: 238/32768 | Cycle step: 238/32768 | Train loss: 16.210028:   1%|          | 237/32768 [00:37<1:01:05,  8.88it/s]
[Train] Step: 238/32768 | Cycle step: 238/32768 | Train loss: 16.210028:   1%|          | 238/32768 [00:37<1:00:50,  8.91it/s]
[Train] Step: 239/32768 | Cycle step: 239/32768 | Train loss: 16.149447:   1%|          | 238/32768 [00:37<1:00:50,  8.91it/s]
[Train] Step: 239/32768 | Cycle step: 239/32768 | Train loss: 16.149447:   1%|          | 239/32768 [00:37<1:00:36,  8.95it/s]
[Train] Step: 240/32768 | Cycle step: 240/32768 | Train loss: 16.099277:   1%|          | 239/32768 [00:37<1:00:36,  8.95it/s]
[Train] Step: 240/32768 | Cycle step: 240/32768 | Train loss: 16.099277:   1%|          | 240/32768 [00:37<59:50,  9.06it/s]  
[Train] Step: 241/32768 | Cycle step: 241/32768 | Train loss: 16.037318:   1%|          | 240/32768 [00:38<59:50,  9.06it/s]
[Train] Step: 241/32768 | Cycle step: 241/32768 | Train loss: 16.037318:   1%|          | 241/32768 [00:38<59:12,  9.16it/s]
[Train] Step: 242/32768 | Cycle step: 242/32768 | Train loss: 16.011982:   1%|          | 241/32768 [00:38<59:12,  9.16it/s]
[Train] Step: 242/32768 | Cycle step: 242/32768 | Train loss: 16.011982:   1%|          | 242/32768 [00:38<59:31,  9.11it/s]
[Train] Step: 243/32768 | Cycle step: 243/32768 | Train loss: 15.957399:   1%|          | 242/32768 [00:38<59:31,  9.11it/s]
[Train] Step: 243/32768 | Cycle step: 243/32768 | Train loss: 15.957399:   1%|          | 243/32768 [00:38<59:42,  9.08it/s]
[Train] Step: 244/32768 | Cycle step: 244/32768 | Train loss: 15.988909:   1%|          | 243/32768 [00:38<59:42,  9.08it/s]
[Train] Step: 244/32768 | Cycle step: 244/32768 | Train loss: 15.988909:   1%|          | 244/32768 [00:38<1:00:00,  9.03it/s]
[Train] Step: 245/32768 | Cycle step: 245/32768 | Train loss: 15.924075:   1%|          | 244/32768 [00:38<1:00:00,  9.03it/s]
[Train] Step: 245/32768 | Cycle step: 245/32768 | Train loss: 15.924075:   1%|          | 245/32768 [00:38<1:00:23,  8.97it/s]
[Train] Step: 246/32768 | Cycle step: 246/32768 | Train loss: 15.859418:   1%|          | 245/32768 [00:38<1:00:23,  8.97it/s]
[Train] Step: 246/32768 | Cycle step: 246/32768 | Train loss: 15.859418:   1%|          | 246/32768 [00:38<1:01:00,  8.88it/s]
[Train] Step: 247/32768 | Cycle step: 247/32768 | Train loss: 15.795625:   1%|          | 246/32768 [00:38<1:01:00,  8.88it/s]
[Train] Step: 247/32768 | Cycle step: 247/32768 | Train loss: 15.795625:   1%|          | 247/32768 [00:38<1:00:28,  8.96it/s]
[Train] Step: 248/32768 | Cycle step: 248/32768 | Train loss: 15.745252:   1%|          | 247/32768 [00:38<1:00:28,  8.96it/s]
[Train] Step: 248/32768 | Cycle step: 248/32768 | Train loss: 15.745252:   1%|          | 248/32768 [00:38<1:00:41,  8.93it/s]
[Train] Step: 249/32768 | Cycle step: 249/32768 | Train loss: 15.682996:   1%|          | 248/32768 [00:38<1:00:41,  8.93it/s]
[Train] Step: 249/32768 | Cycle step: 249/32768 | Train loss: 15.682996:   1%|          | 249/32768 [00:38<1:00:39,  8.94it/s]
[Train] Step: 250/32768 | Cycle step: 250/32768 | Train loss: 15.781522:   1%|          | 249/32768 [00:39<1:00:39,  8.94it/s]
[Train] Step: 250/32768 | Cycle step: 250/32768 | Train loss: 15.781522:   1%|          | 250/32768 [00:39<1:00:31,  8.95it/s]
[Train] Step: 251/32768 | Cycle step: 251/32768 | Train loss: 15.742340:   1%|          | 250/32768 [00:39<1:00:31,  8.95it/s]
[Train] Step: 251/32768 | Cycle step: 251/32768 | Train loss: 15.742340:   1%|          | 251/32768 [00:39<1:01:06,  8.87it/s]
[Train] Step: 252/32768 | Cycle step: 252/32768 | Train loss: 15.706200:   1%|          | 251/32768 [00:39<1:01:06,  8.87it/s]
[Train] Step: 252/32768 | Cycle step: 252/32768 | Train loss: 15.706200:   1%|          | 252/32768 [00:39<1:00:22,  8.97it/s]
[Train] Step: 253/32768 | Cycle step: 253/32768 | Train loss: 15.644503:   1%|          | 252/32768 [00:39<1:00:22,  8.97it/s]
[Train] Step: 253/32768 | Cycle step: 253/32768 | Train loss: 15.644503:   1%|          | 253/32768 [00:39<1:00:33,  8.95it/s]
[Train] Step: 254/32768 | Cycle step: 254/32768 | Train loss: 15.583156:   1%|          | 253/32768 [00:39<1:00:33,  8.95it/s]
[Train] Step: 254/32768 | Cycle step: 254/32768 | Train loss: 15.583156:   1%|          | 254/32768 [00:39<1:00:20,  8.98it/s]
[Train] Step: 255/32768 | Cycle step: 255/32768 | Train loss: 15.830403:   1%|          | 254/32768 [00:39<1:00:20,  8.98it/s]
[Train] Step: 255/32768 | Cycle step: 255/32768 | Train loss: 15.830403:   1%|          | 255/32768 [00:39<1:00:01,  9.03it/s]
[Train] Step: 256/32768 | Cycle step: 256/32768 | Train loss: 15.796698:   1%|          | 255/32768 [00:39<1:00:01,  9.03it/s]
[Train] Step: 256/32768 | Cycle step: 256/32768 | Train loss: 15.796698:   1%|          | 256/32768 [00:39<1:01:10,  8.86it/s]
[Train] Step: 257/32768 | Cycle step: 257/32768 | Train loss: 15.930735:   1%|          | 256/32768 [00:39<1:01:10,  8.86it/s]
[Train] Step: 257/32768 | Cycle step: 257/32768 | Train loss: 15.930735:   1%|          | 257/32768 [00:39<1:01:48,  8.77it/s]
[Train] Step: 258/32768 | Cycle step: 258/32768 | Train loss: 15.884281:   1%|          | 257/32768 [00:39<1:01:48,  8.77it/s]
[Train] Step: 258/32768 | Cycle step: 258/32768 | Train loss: 15.884281:   1%|          | 258/32768 [00:39<1:01:08,  8.86it/s]
[Train] Step: 259/32768 | Cycle step: 259/32768 | Train loss: 15.850759:   1%|          | 258/32768 [00:40<1:01:08,  8.86it/s]
[Train] Step: 259/32768 | Cycle step: 259/32768 | Train loss: 15.850759:   1%|          | 259/32768 [00:40<1:02:36,  8.65it/s]
[Train] Step: 260/32768 | Cycle step: 260/32768 | Train loss: 15.791811:   1%|          | 259/32768 [00:40<1:02:36,  8.65it/s]
[Train] Step: 260/32768 | Cycle step: 260/32768 | Train loss: 15.791811:   1%|          | 260/32768 [00:40<1:02:56,  8.61it/s]
[Train] Step: 261/32768 | Cycle step: 261/32768 | Train loss: 15.732222:   1%|          | 260/32768 [00:40<1:02:56,  8.61it/s]
[Train] Step: 261/32768 | Cycle step: 261/32768 | Train loss: 15.732222:   1%|          | 261/32768 [00:40<1:02:30,  8.67it/s]
[Train] Step: 262/32768 | Cycle step: 262/32768 | Train loss: 15.673112:   1%|          | 261/32768 [00:40<1:02:30,  8.67it/s]
[Train] Step: 262/32768 | Cycle step: 262/32768 | Train loss: 15.673112:   1%|          | 262/32768 [00:40<1:02:57,  8.61it/s]
[Train] Step: 263/32768 | Cycle step: 263/32768 | Train loss: 15.727043:   1%|          | 262/32768 [00:40<1:02:57,  8.61it/s]
[Train] Step: 263/32768 | Cycle step: 263/32768 | Train loss: 15.727043:   1%|          | 263/32768 [00:40<1:01:50,  8.76it/s]
[Train] Step: 264/32768 | Cycle step: 264/32768 | Train loss: 15.668561:   1%|          | 263/32768 [00:40<1:01:50,  8.76it/s]
[Train] Step: 264/32768 | Cycle step: 264/32768 | Train loss: 15.668561:   1%|          | 264/32768 [00:40<1:01:46,  8.77it/s]
[Train] Step: 265/32768 | Cycle step: 265/32768 | Train loss: 15.610878:   1%|          | 264/32768 [00:40<1:01:46,  8.77it/s]
[Train] Step: 265/32768 | Cycle step: 265/32768 | Train loss: 15.610878:   1%|          | 265/32768 [00:40<1:01:31,  8.80it/s]
[Train] Step: 266/32768 | Cycle step: 266/32768 | Train loss: 15.573454:   1%|          | 265/32768 [00:40<1:01:31,  8.80it/s]
[Train] Step: 266/32768 | Cycle step: 266/32768 | Train loss: 15.573454:   1%|          | 266/32768 [00:40<1:01:31,  8.81it/s]
[Train] Step: 267/32768 | Cycle step: 267/32768 | Train loss: 15.569275:   1%|          | 266/32768 [00:40<1:01:31,  8.81it/s]
[Train] Step: 267/32768 | Cycle step: 267/32768 | Train loss: 15.569275:   1%|          | 267/32768 [00:40<1:02:05,  8.72it/s]
[Train] Step: 268/32768 | Cycle step: 268/32768 | Train loss: 15.547188:   1%|          | 267/32768 [00:41<1:02:05,  8.72it/s]
[Train] Step: 268/32768 | Cycle step: 268/32768 | Train loss: 15.547188:   1%|          | 268/32768 [00:41<1:01:24,  8.82it/s]
[Train] Step: 269/32768 | Cycle step: 269/32768 | Train loss: 15.558636:   1%|          | 268/32768 [00:41<1:01:24,  8.82it/s]
[Train] Step: 269/32768 | Cycle step: 269/32768 | Train loss: 15.558636:   1%|          | 269/32768 [00:41<1:01:22,  8.82it/s]
[Train] Step: 270/32768 | Cycle step: 270/32768 | Train loss: 15.518218:   1%|          | 269/32768 [00:41<1:01:22,  8.82it/s]
[Train] Step: 270/32768 | Cycle step: 270/32768 | Train loss: 15.518218:   1%|          | 270/32768 [00:41<1:02:28,  8.67it/s]
[Train] Step: 271/32768 | Cycle step: 271/32768 | Train loss: 15.644787:   1%|          | 270/32768 [00:41<1:02:28,  8.67it/s]
[Train] Step: 271/32768 | Cycle step: 271/32768 | Train loss: 15.644787:   1%|          | 271/32768 [00:41<1:03:37,  8.51it/s]
[Train] Step: 272/32768 | Cycle step: 272/32768 | Train loss: 15.669495:   1%|          | 271/32768 [00:41<1:03:37,  8.51it/s]
[Train] Step: 272/32768 | Cycle step: 272/32768 | Train loss: 15.669495:   1%|          | 272/32768 [00:41<1:02:55,  8.61it/s]
[Train] Step: 273/32768 | Cycle step: 273/32768 | Train loss: 15.612514:   1%|          | 272/32768 [00:41<1:02:55,  8.61it/s]
[Train] Step: 273/32768 | Cycle step: 273/32768 | Train loss: 15.612514:   1%|          | 273/32768 [00:41<1:03:28,  8.53it/s]
[Train] Step: 274/32768 | Cycle step: 274/32768 | Train loss: 15.557018:   1%|          | 273/32768 [00:54<1:03:28,  8.53it/s]
[Train] Step: 274/32768 | Cycle step: 274/32768 | Train loss: 15.557018:   1%|          | 274/32768 [00:54<35:48:15,  3.97s/it]
[Train] Step: 275/32768 | Cycle step: 275/32768 | Train loss: 15.500844:   1%|          | 274/32768 [00:54<35:48:15,  3.97s/it]
[Train] Step: 275/32768 | Cycle step: 275/32768 | Train loss: 15.500844:   1%|          | 275/32768 [00:54<26:03:11,  2.89s/it]
[Train] Step: 276/32768 | Cycle step: 276/32768 | Train loss: 15.445503:   1%|          | 275/32768 [00:55<26:03:11,  2.89s/it]
[Train] Step: 276/32768 | Cycle step: 276/32768 | Train loss: 15.445503:   1%|          | 276/32768 [00:55<18:32:06,  2.05s/it]
[Train] Step: 277/32768 | Cycle step: 277/32768 | Train loss: 15.390418:   1%|          | 276/32768 [00:55<18:32:06,  2.05s/it]
[Train] Step: 277/32768 | Cycle step: 277/32768 | Train loss: 15.390418:   1%|          | 277/32768 [00:55<13:15:38,  1.47s/it]
[Train] Step: 278/32768 | Cycle step: 278/32768 | Train loss: 15.379266:   1%|          | 277/32768 [00:55<13:15:38,  1.47s/it]
[Train] Step: 278/32768 | Cycle step: 278/32768 | Train loss: 15.379266:   1%|          | 278/32768 [00:55<9:34:02,  1.06s/it] 
[Train] Step: 279/32768 | Cycle step: 279/32768 | Train loss: 15.324774:   1%|          | 278/32768 [00:55<9:34:02,  1.06s/it]
[Train] Step: 279/32768 | Cycle step: 279/32768 | Train loss: 15.324774:   1%|          | 279/32768 [00:55<6:59:04,  1.29it/s]
[Train] Step: 280/32768 | Cycle step: 280/32768 | Train loss: 15.283224:   1%|          | 279/32768 [00:55<6:59:04,  1.29it/s]
[Train] Step: 280/32768 | Cycle step: 280/32768 | Train loss: 15.283224:   1%|          | 280/32768 [00:55<5:10:40,  1.74it/s]
[Train] Step: 281/32768 | Cycle step: 281/32768 | Train loss: 15.230294:   1%|          | 280/32768 [00:55<5:10:40,  1.74it/s]
[Train] Step: 281/32768 | Cycle step: 281/32768 | Train loss: 15.230294:   1%|          | 281/32768 [00:55<3:55:21,  2.30it/s]
[Train] Step: 282/32768 | Cycle step: 282/32768 | Train loss: 15.176970:   1%|          | 281/32768 [00:55<3:55:21,  2.30it/s]
[Train] Step: 282/32768 | Cycle step: 282/32768 | Train loss: 15.176970:   1%|          | 282/32768 [00:55<3:02:09,  2.97it/s]
[Train] Step: 283/32768 | Cycle step: 283/32768 | Train loss: 15.260365:   1%|          | 282/32768 [00:55<3:02:09,  2.97it/s]
[Train] Step: 283/32768 | Cycle step: 283/32768 | Train loss: 15.260365:   1%|          | 283/32768 [00:55<2:25:22,  3.72it/s]
[Train] Step: 284/32768 | Cycle step: 284/32768 | Train loss: 15.208097:   1%|          | 283/32768 [00:55<2:25:22,  3.72it/s]
[Train] Step: 284/32768 | Cycle step: 284/32768 | Train loss: 15.208097:   1%|          | 284/32768 [00:55<1:59:10,  4.54it/s]
[Train] Step: 285/32768 | Cycle step: 285/32768 | Train loss: 15.155624:   1%|          | 284/32768 [00:56<1:59:10,  4.54it/s]
[Train] Step: 285/32768 | Cycle step: 285/32768 | Train loss: 15.155624:   1%|          | 285/32768 [00:56<1:41:02,  5.36it/s]
[Train] Step: 286/32768 | Cycle step: 286/32768 | Train loss: 15.103668:   1%|          | 285/32768 [00:56<1:41:02,  5.36it/s]
[Train] Step: 286/32768 | Cycle step: 286/32768 | Train loss: 15.103668:   1%|          | 286/32768 [00:56<1:27:51,  6.16it/s]
[Train] Step: 287/32768 | Cycle step: 287/32768 | Train loss: 15.245591:   1%|          | 286/32768 [00:56<1:27:51,  6.16it/s]
[Train] Step: 287/32768 | Cycle step: 287/32768 | Train loss: 15.245591:   1%|          | 287/32768 [00:56<1:19:35,  6.80it/s]
[Train] Step: 288/32768 | Cycle step: 288/32768 | Train loss: 15.204470:   1%|          | 287/32768 [00:56<1:19:35,  6.80it/s]
[Train] Step: 288/32768 | Cycle step: 288/32768 | Train loss: 15.204470:   1%|          | 288/32768 [00:56<1:13:37,  7.35it/s]
[Train] Step: 289/32768 | Cycle step: 289/32768 | Train loss: 15.228650:   1%|          | 288/32768 [00:56<1:13:37,  7.35it/s]
[Train] Step: 289/32768 | Cycle step: 289/32768 | Train loss: 15.228650:   1%|          | 289/32768 [00:56<1:08:52,  7.86it/s]
[Train] Step: 290/32768 | Cycle step: 290/32768 | Train loss: 15.200790:   1%|          | 289/32768 [00:56<1:08:52,  7.86it/s]
[Train] Step: 290/32768 | Cycle step: 290/32768 | Train loss: 15.200790:   1%|          | 290/32768 [00:56<1:05:34,  8.25it/s]
[Train] Step: 291/32768 | Cycle step: 291/32768 | Train loss: 15.169961:   1%|          | 290/32768 [00:56<1:05:34,  8.25it/s]
[Train] Step: 291/32768 | Cycle step: 291/32768 | Train loss: 15.169961:   1%|          | 291/32768 [00:56<1:03:48,  8.48it/s]
[Train] Step: 292/32768 | Cycle step: 292/32768 | Train loss: 15.122592:   1%|          | 291/32768 [00:56<1:03:48,  8.48it/s]
[Train] Step: 292/32768 | Cycle step: 292/32768 | Train loss: 15.122592:   1%|          | 292/32768 [00:56<1:02:31,  8.66it/s]
[Train] Step: 293/32768 | Cycle step: 293/32768 | Train loss: 15.071207:   1%|          | 292/32768 [00:56<1:02:31,  8.66it/s]
[Train] Step: 293/32768 | Cycle step: 293/32768 | Train loss: 15.071207:   1%|          | 293/32768 [00:56<1:01:12,  8.84it/s]
[Train] Step: 294/32768 | Cycle step: 294/32768 | Train loss: 15.108915:   1%|          | 293/32768 [00:57<1:01:12,  8.84it/s]
[Train] Step: 294/32768 | Cycle step: 294/32768 | Train loss: 15.108915:   1%|          | 294/32768 [00:57<1:00:32,  8.94it/s]
[Train] Step: 295/32768 | Cycle step: 295/32768 | Train loss: 15.096110:   1%|          | 294/32768 [00:57<1:00:32,  8.94it/s]
[Train] Step: 295/32768 | Cycle step: 295/32768 | Train loss: 15.096110:   1%|          | 295/32768 [00:57<1:00:09,  9.00it/s]
[Train] Step: 296/32768 | Cycle step: 296/32768 | Train loss: 15.057383:   1%|          | 295/32768 [00:57<1:00:09,  9.00it/s]
[Train] Step: 296/32768 | Cycle step: 296/32768 | Train loss: 15.057383:   1%|          | 296/32768 [00:57<59:18,  9.12it/s]  
[Train] Step: 297/32768 | Cycle step: 297/32768 | Train loss: 15.064488:   1%|          | 296/32768 [00:57<59:18,  9.12it/s]
[Train] Step: 297/32768 | Cycle step: 297/32768 | Train loss: 15.064488:   1%|          | 297/32768 [00:57<59:08,  9.15it/s]
[Train] Step: 298/32768 | Cycle step: 298/32768 | Train loss: 15.031799:   1%|          | 297/32768 [00:57<59:08,  9.15it/s]
[Train] Step: 298/32768 | Cycle step: 298/32768 | Train loss: 15.031799:   1%|          | 298/32768 [00:57<59:42,  9.06it/s]
[Train] Step: 299/32768 | Cycle step: 299/32768 | Train loss: 15.021923:   1%|          | 298/32768 [00:57<59:42,  9.06it/s]
[Train] Step: 299/32768 | Cycle step: 299/32768 | Train loss: 15.021923:   1%|          | 299/32768 [00:57<1:00:01,  9.02it/s]
[Train] Step: 300/32768 | Cycle step: 300/32768 | Train loss: 14.984856:   1%|          | 299/32768 [00:57<1:00:01,  9.02it/s]
[Train] Step: 300/32768 | Cycle step: 300/32768 | Train loss: 14.984856:   1%|          | 300/32768 [00:57<59:06,  9.16it/s]  
[Train] Step: 301/32768 | Cycle step: 301/32768 | Train loss: 15.276057:   1%|          | 300/32768 [00:57<59:06,  9.16it/s]
[Train] Step: 301/32768 | Cycle step: 301/32768 | Train loss: 15.276057:   1%|          | 301/32768 [00:57<58:33,  9.24it/s]
[Train] Step: 302/32768 | Cycle step: 302/32768 | Train loss: 15.357909:   1%|          | 301/32768 [00:57<58:33,  9.24it/s]
[Train] Step: 302/32768 | Cycle step: 302/32768 | Train loss: 15.357909:   1%|          | 302/32768 [00:57<58:02,  9.32it/s]
[Train] Step: 303/32768 | Cycle step: 303/32768 | Train loss: 15.356135:   1%|          | 302/32768 [00:57<58:02,  9.32it/s]
[Train] Step: 303/32768 | Cycle step: 303/32768 | Train loss: 15.356135:   1%|          | 303/32768 [00:57<57:43,  9.37it/s]
[Train] Step: 304/32768 | Cycle step: 304/32768 | Train loss: 15.307959:   1%|          | 303/32768 [00:58<57:43,  9.37it/s]
[Train] Step: 304/32768 | Cycle step: 304/32768 | Train loss: 15.307959:   1%|          | 304/32768 [00:58<57:29,  9.41it/s]
[Train] Step: 305/32768 | Cycle step: 305/32768 | Train loss: 15.258449:   1%|          | 304/32768 [00:58<57:29,  9.41it/s]
[Train] Step: 305/32768 | Cycle step: 305/32768 | Train loss: 15.258449:   1%|          | 305/32768 [00:58<57:29,  9.41it/s]
[Train] Step: 306/32768 | Cycle step: 306/32768 | Train loss: 15.208879:   1%|          | 305/32768 [00:58<57:29,  9.41it/s]
[Train] Step: 306/32768 | Cycle step: 306/32768 | Train loss: 15.208879:   1%|          | 306/32768 [00:58<56:34,  9.56it/s]
[Train] Step: 307/32768 | Cycle step: 307/32768 | Train loss: 15.173789:   1%|          | 306/32768 [00:58<56:34,  9.56it/s]
[Train] Step: 307/32768 | Cycle step: 307/32768 | Train loss: 15.173789:   1%|          | 307/32768 [00:58<57:09,  9.47it/s]
[Train] Step: 308/32768 | Cycle step: 308/32768 | Train loss: 15.124927:   1%|          | 307/32768 [00:58<57:09,  9.47it/s]
[Train] Step: 308/32768 | Cycle step: 308/32768 | Train loss: 15.124927:   1%|          | 308/32768 [00:58<57:00,  9.49it/s]
[Train] Step: 309/32768 | Cycle step: 309/32768 | Train loss: 15.168734:   1%|          | 308/32768 [00:58<57:00,  9.49it/s]
[Train] Step: 309/32768 | Cycle step: 309/32768 | Train loss: 15.168734:   1%|          | 309/32768 [00:58<57:28,  9.41it/s]
[Train] Step: 310/32768 | Cycle step: 310/32768 | Train loss: 15.120134:   1%|          | 309/32768 [00:58<57:28,  9.41it/s]
[Train] Step: 310/32768 | Cycle step: 310/32768 | Train loss: 15.120134:   1%|          | 310/32768 [00:58<57:42,  9.37it/s]
[Train] Step: 311/32768 | Cycle step: 311/32768 | Train loss: 15.103647:   1%|          | 310/32768 [00:58<57:42,  9.37it/s]
[Train] Step: 311/32768 | Cycle step: 311/32768 | Train loss: 15.103647:   1%|          | 311/32768 [00:58<58:02,  9.32it/s]
[Train] Step: 312/32768 | Cycle step: 312/32768 | Train loss: 15.132154:   1%|          | 311/32768 [00:58<58:02,  9.32it/s]
[Train] Step: 312/32768 | Cycle step: 312/32768 | Train loss: 15.132154:   1%|          | 312/32768 [00:58<58:49,  9.20it/s]
[Train] Step: 313/32768 | Cycle step: 313/32768 | Train loss: 15.084071:   1%|          | 312/32768 [00:59<58:49,  9.20it/s]
[Train] Step: 313/32768 | Cycle step: 313/32768 | Train loss: 15.084071:   1%|          | 313/32768 [00:59<58:53,  9.18it/s]
[Train] Step: 314/32768 | Cycle step: 314/32768 | Train loss: 15.086832:   1%|          | 313/32768 [00:59<58:53,  9.18it/s]
[Train] Step: 314/32768 | Cycle step: 314/32768 | Train loss: 15.086832:   1%|          | 314/32768 [00:59<58:48,  9.20it/s]
[Train] Step: 315/32768 | Cycle step: 315/32768 | Train loss: 15.064910:   1%|          | 314/32768 [00:59<58:48,  9.20it/s]
[Train] Step: 315/32768 | Cycle step: 315/32768 | Train loss: 15.064910:   1%|          | 315/32768 [00:59<58:52,  9.19it/s]
[Train] Step: 316/32768 | Cycle step: 316/32768 | Train loss: 15.043461:   1%|          | 315/32768 [00:59<58:52,  9.19it/s]
[Train] Step: 316/32768 | Cycle step: 316/32768 | Train loss: 15.043461:   1%|          | 316/32768 [00:59<1:00:04,  9.00it/s]
[Train] Step: 317/32768 | Cycle step: 317/32768 | Train loss: 14.996598:   1%|          | 316/32768 [00:59<1:00:04,  9.00it/s]
[Train] Step: 317/32768 | Cycle step: 317/32768 | Train loss: 14.996598:   1%|          | 317/32768 [00:59<1:00:17,  8.97it/s]
[Train] Step: 318/32768 | Cycle step: 318/32768 | Train loss: 14.950523:   1%|          | 317/32768 [00:59<1:00:17,  8.97it/s]
[Train] Step: 318/32768 | Cycle step: 318/32768 | Train loss: 14.950523:   1%|          | 318/32768 [00:59<59:28,  9.09it/s]  
[Train] Step: 319/32768 | Cycle step: 319/32768 | Train loss: 14.949295:   1%|          | 318/32768 [00:59<59:28,  9.09it/s]
[Train] Step: 319/32768 | Cycle step: 319/32768 | Train loss: 14.949295:   1%|          | 319/32768 [00:59<59:29,  9.09it/s]
[Train] Step: 320/32768 | Cycle step: 320/32768 | Train loss: 14.944456:   1%|          | 319/32768 [00:59<59:29,  9.09it/s]
[Train] Step: 320/32768 | Cycle step: 320/32768 | Train loss: 14.944456:   1%|          | 320/32768 [00:59<59:10,  9.14it/s]
[Train] Step: 321/32768 | Cycle step: 321/32768 | Train loss: 14.897950:   1%|          | 320/32768 [00:59<59:10,  9.14it/s]
[Train] Step: 321/32768 | Cycle step: 321/32768 | Train loss: 14.897950:   1%|          | 321/32768 [00:59<59:13,  9.13it/s]
[Train] Step: 322/32768 | Cycle step: 322/32768 | Train loss: 14.868639:   1%|          | 321/32768 [01:00<59:13,  9.13it/s]
[Train] Step: 322/32768 | Cycle step: 322/32768 | Train loss: 14.868639:   1%|          | 322/32768 [01:00<59:53,  9.03it/s]
[Train] Step: 323/32768 | Cycle step: 323/32768 | Train loss: 14.823736:   1%|          | 322/32768 [01:00<59:53,  9.03it/s]
